empathy,augmented_flag,rationales,first_rationale,longest_rationale
1,0,"There are tons of opportunities out there that can help you earn decent money. This includes: website testing, taking surveys, data entry, transcription, virtual assistant, and so on. Can I suggest you something? It's a process to recover from your depression. 1. The first thing you should do is to find out the top three things, basically your skills that you are good at and which can help you in some way for getting online jobs. 2. Make a list of such jobs that you can opt for as per your top three skill-sets. 3. The next thing is to look for free or paid online resources to learn about that job and start applying. I would suggest starting with some easy job that you can find without any trouble. For instance, you can do data entry in the beginning. After a few months, you can start doing transcription work, and then maybe move on to become a virtual assistant. So in this way, you will ultimately start earning a decent earning on your own. I hope this may help you. All the best!|","There are tons of opportunities out there that can help you earn decent money. This includes: website testing, taking surveys, data entry, transcription, virtual assistant, and so on. Can I suggest you something? It's a process to recover from your depression. 1. The first thing you should do is to find out the top three things, basically your skills that you are good at and which can help you in some way for getting online jobs. 2. Make a list of such jobs that you can opt for as per your top three skill-sets. 3. The next thing is to look for free or paid online resources to learn about that job and start applying. I would suggest starting with some easy job that you can find without any trouble. For instance, you can do data entry in the beginning. After a few months, you can start doing transcription work, and then maybe move on to become a virtual assistant. So in this way, you will ultimately start earning a decent earning on your own. I hope this may help you. All the best!","There are tons of opportunities out there that can help you earn decent money. This includes: website testing, taking surveys, data entry, transcription, virtual assistant, and so on. Can I suggest you something? It's a process to recover from your depression. 1. The first thing you should do is to find out the top three things, basically your skills that you are good at and which can help you in some way for getting online jobs. 2. Make a list of such jobs that you can opt for as per your top three skill-sets. 3. The next thing is to look for free or paid online resources to learn about that job and start applying. I would suggest starting with some easy job that you can find without any trouble. For instance, you can do data entry in the beginning. After a few months, you can start doing transcription work, and then maybe move on to become a virtual assistant. So in this way, you will ultimately start earning a decent earning on your own. I hope this may help you. All the best!"
1,0,sometimes it helps if a end goal or purpose. Also a pretty rude comment. You guys should talk. Hope you feel better|,sometimes it helps if a end goal or purpose. Also a pretty rude comment. You guys should talk. Hope you feel better,sometimes it helps if a end goal or purpose. Also a pretty rude comment. You guys should talk. Hope you feel better
0,0,,,
0,0,,,
1,0,"I hope things go OK for you while you're there.|I don't know if it gets better, but you're not alone.|",I hope things go OK for you while you're there.,"I don't know if it gets better, but you're not alone."
1,0,good luck.|,good luck.,good luck.
0,0,,,
1,0,"You realize people's instagram feeds are manufactured to just show the good side of things right? People only show when they're happy or when they appear to be happy, but in reality they might be just as miserable as you. It's all fake.|","You realize people's instagram feeds are manufactured to just show the good side of things right? People only show when they're happy or when they appear to be happy, but in reality they might be just as miserable as you. It's all fake.","You realize people's instagram feeds are manufactured to just show the good side of things right? People only show when they're happy or when they appear to be happy, but in reality they might be just as miserable as you. It's all fake."
1,0,Tell me your story! I'd love to hear.|,Tell me your story! I'd love to hear.,Tell me your story! I'd love to hear.
1,0,Holy shit I can relate so well to this.|,Holy shit I can relate so well to this.,Holy shit I can relate so well to this.
0,0,,,
0,0,,,
1,0,"I know that feels,|it probably will disappear one day. Just give it some time.|","I know that feels,",it probably will disappear one day. Just give it some time.
0,0,,,
0,0,,,
1,0,"I wish the best for you and I actually was on pill medication for this sort of stuff at a point, so if you got questions about that or anything in general maybe I can make use of myself and help someone out who needs it more than I do.|Just know that theres people out there going through what your going through and I am here to at least give you assurance that you aren't alone in situations like this.|","I wish the best for you and I actually was on pill medication for this sort of stuff at a point, so if you got questions about that or anything in general maybe I can make use of myself and help someone out who needs it more than I do.","I wish the best for you and I actually was on pill medication for this sort of stuff at a point, so if you got questions about that or anything in general maybe I can make use of myself and help someone out who needs it more than I do."
0,0,,,
1,0,Me too.|Sometimes I cry about it but what can you do|,Me too.,Sometimes I cry about it but what can you do
0,0,,,
0,0,,,
1,0,"hey, do you need someone to talk to|","hey, do you need someone to talk to","hey, do you need someone to talk to"
1,0,I'm sorry you feel this way.|,I'm sorry you feel this way.,I'm sorry you feel this way.
1,0,"there's always this tiny ray of hope that says just, JUST, hold on for a little longer.|","there's always this tiny ray of hope that says just, JUST, hold on for a little longer.","there's always this tiny ray of hope that says just, JUST, hold on for a little longer."
0,0,,,
1,0,"You can post more about your situation, I'm sure there are always people in this sub that will offer a listening ear. I would.|","You can post more about your situation, I'm sure there are always people in this sub that will offer a listening ear. I would.","You can post more about your situation, I'm sure there are always people in this sub that will offer a listening ear. I would."
1,0,Hey you can chat with me.|,Hey you can chat with me.,Hey you can chat with me.
0,0,,,
0,0,,,
1,0,Do you want to talk about it? (I realized that sentence kinda sounds sarcastic wasn't meant to be)|,Do you want to talk about it? (I realized that sentence kinda sounds sarcastic wasn't meant to be),Do you want to talk about it? (I realized that sentence kinda sounds sarcastic wasn't meant to be)
0,0,,,
1,0,". I hope things get better and that they do so soon|Above all, I hope that you and your baby are safe.|",. I hope things get better and that they do so soon,. I hope things get better and that they do so soon
1,0,"Think of it this way, an easy suicide is going to take some set up, living is way easier. Plus once the depression clears you'll be glad you did.|","Think of it this way, an easy suicide is going to take some set up, living is way easier. Plus once the depression clears you'll be glad you did.","Think of it this way, an easy suicide is going to take some set up, living is way easier. Plus once the depression clears you'll be glad you did."
0,0,,,
1,0,"Please think of yourself and everyone who loves you too, we only get one shot at this life, please don't. If you need to talk, I'm here|","Please think of yourself and everyone who loves you too, we only get one shot at this life, please don't. If you need to talk, I'm here","Please think of yourself and everyone who loves you too, we only get one shot at this life, please don't. If you need to talk, I'm here"
0,0,,,
1,0,i feel you|,i feel you,i feel you
1,0,Being a wagecuck is hard I feel you|,Being a wagecuck is hard I feel you,Being a wagecuck is hard I feel you
0,0,,,
0,0,,,
0,0,,,
1,0,"You are not a loser- I promise. Give yourself some credit for starting a new job, and give yourself time to make new friends there.|I bet money you'll find people who enjoy you, and you'll end up having work friends. You're not going to be alone for the rest of your life, I promise you'll find people who share lots of common interests with you. Also- I wanna wish a very happy early birthday to you, and I hope your day is awesome!|","You are not a loser- I promise. Give yourself some credit for starting a new job, and give yourself time to make new friends there.","I bet money you'll find people who enjoy you, and you'll end up having work friends. You're not going to be alone for the rest of your life, I promise you'll find people who share lots of common interests with you. Also- I wanna wish a very happy early birthday to you, and I hope your day is awesome!"
0,0,,,
0,0,,,
1,0,"great that taking a step towards taking care of yourself. I hope it works out and you feel a bit better over time. Also, I started trying to chart my moods and that can sometimes help me reflect on if medicine is helping or not. Best of luck!|","great that taking a step towards taking care of yourself. I hope it works out and you feel a bit better over time. Also, I started trying to chart my moods and that can sometimes help me reflect on if medicine is helping or not. Best of luck!","great that taking a step towards taking care of yourself. I hope it works out and you feel a bit better over time. Also, I started trying to chart my moods and that can sometimes help me reflect on if medicine is helping or not. Best of luck!"
0,0,,,
0,0,,,
0,0,,,
1,0,"Don't do it often, once every few months or so when I get really worked up and I start losing myself.|","Don't do it often, once every few months or so when I get really worked up and I start losing myself.","Don't do it often, once every few months or so when I get really worked up and I start losing myself."
0,0,,,
0,0,,,
1,0,Don't give up! You are valuable. You are strong.|Hope things get better for you.|,Don't give up! You are valuable. You are strong.,Don't give up! You are valuable. You are strong.
0,0,,,
1,0,If you wanna talk here|,If you wanna talk here,If you wanna talk here
0,0,,,
0,0,,,
1,0,"I am here for you if you want to talk, friend.|","I am here for you if you want to talk, friend.","I am here for you if you want to talk, friend."
1,0,Good luck.|,Good luck.,Good luck.
1,0,Sorry you are feeling that way but|,Sorry you are feeling that way but,Sorry you are feeling that way but
1,0,I want you to be alive! :)|,I want you to be alive! :),I want you to be alive! :)
1,0,please dont worry|,please dont worry,please dont worry
1,0,As long as it's not directly physically hurting another person you should always do whatever makes you happy. And if it's suicide then that's not wrong. For some people suicide is the answer.|,As long as it's not directly physically hurting another person you should always do whatever makes you happy. And if it's suicide then that's not wrong. For some people suicide is the answer.,As long as it's not directly physically hurting another person you should always do whatever makes you happy. And if it's suicide then that's not wrong. For some people suicide is the answer.
1,0,I can lend a ear if she'd like|,I can lend a ear if she'd like,I can lend a ear if she'd like
1,0,"You didn't bring it on yourself. It's normal to want attention, especially if you feel you're not getting enough. It's lonely here.|","You didn't bring it on yourself. It's normal to want attention, especially if you feel you're not getting enough. It's lonely here.","You didn't bring it on yourself. It's normal to want attention, especially if you feel you're not getting enough. It's lonely here."
1,0,It happens.|,It happens.,It happens.
0,0,,,
1,0,"As for a means for motivation, if my depressive symptoms didn't completely take over, what used to drive me during hard times was my end goal, the career I was aiming for. Hope this helps!!|","As for a means for motivation, if my depressive symptoms didn't completely take over, what used to drive me during hard times was my end goal, the career I was aiming for. Hope this helps!!","As for a means for motivation, if my depressive symptoms didn't completely take over, what used to drive me during hard times was my end goal, the career I was aiming for. Hope this helps!!"
1,0,I'm sorry|,I'm sorry,I'm sorry
0,0,,,
1,0,"I've messaged you a couple of times in the last two days. I know what it's like to feel you're scrapping the bottom. If you need an ear to bend I can make myself available for at least the next two hours. Please get in touch, if not with me, with someone who'll listen.|","I've messaged you a couple of times in the last two days. I know what it's like to feel you're scrapping the bottom. If you need an ear to bend I can make myself available for at least the next two hours. Please get in touch, if not with me, with someone who'll listen.","I've messaged you a couple of times in the last two days. I know what it's like to feel you're scrapping the bottom. If you need an ear to bend I can make myself available for at least the next two hours. Please get in touch, if not with me, with someone who'll listen."
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
1,0,I'm sorry.|,I'm sorry.,I'm sorry.
0,0,,,
1,0,"Nope, humans are naturally apathetic. If they noticed you're gone, it was likely a passing thing. You're golden trust me.|","Nope, humans are naturally apathetic. If they noticed you're gone, it was likely a passing thing. You're golden trust me.","Nope, humans are naturally apathetic. If they noticed you're gone, it was likely a passing thing. You're golden trust me."
1,0,you might find someone wholl like you enough to want you around|,you might find someone wholl like you enough to want you around,you might find someone wholl like you enough to want you around
1,0,"Don't do it. If I believe in most things science taught me is that dying would be the ending not only for you now, but for the future you that could have done something good and right. Don't miss the chance of doing something great in the future.|","Don't do it. If I believe in most things science taught me is that dying would be the ending not only for you now, but for the future you that could have done something good and right. Don't miss the chance of doing something great in the future.","Don't do it. If I believe in most things science taught me is that dying would be the ending not only for you now, but for the future you that could have done something good and right. Don't miss the chance of doing something great in the future."
1,0,so ill just let you know that i feel with you here. maybe that will help.|,so ill just let you know that i feel with you here. maybe that will help.,so ill just let you know that i feel with you here. maybe that will help.
1,0,"Well, good news is you got her number. It gets easier as you repeatedly do it. Sorry she reply :/|","Well, good news is you got her number. It gets easier as you repeatedly do it. Sorry she reply :/","Well, good news is you got her number. It gets easier as you repeatedly do it. Sorry she reply :/"
1,0,"But das okay, because we're all here for you|","But das okay, because we're all here for you","But das okay, because we're all here for you"
1,0,"I know you mean well, but this really help a large majority of people with depression.|","I know you mean well, but this really help a large majority of people with depression.","I know you mean well, but this really help a large majority of people with depression."
1,0,"Just remember, the next one will be better.|","Just remember, the next one will be better.","Just remember, the next one will be better."
1,0,"Sometimes, I feel like this is okay though|Best of luck, friend.|","Sometimes, I feel like this is okay though","Sometimes, I feel like this is okay though"
0,0,,,
1,0,"His reasoning is absolutely no excuse. It is certainly not your fault. It really does, as others have said, seems like you would be better off without him.|","His reasoning is absolutely no excuse. It is certainly not your fault. It really does, as others have said, seems like you would be better off without him.","His reasoning is absolutely no excuse. It is certainly not your fault. It really does, as others have said, seems like you would be better off without him."
1,0,"it's not my responsibility to save you but i wish i could. please reconsider, talk to people you love, do something you love, watch something you love... if you want to talk you can message me, i'm not the best helper but i'll listen. <3|","it's not my responsibility to save you but i wish i could. please reconsider, talk to people you love, do something you love, watch something you love... if you want to talk you can message me, i'm not the best helper but i'll listen. <3","it's not my responsibility to save you but i wish i could. please reconsider, talk to people you love, do something you love, watch something you love... if you want to talk you can message me, i'm not the best helper but i'll listen. <3"
1,0,I feel your inner turmoil and pain.|,I feel your inner turmoil and pain.,I feel your inner turmoil and pain.
1,0,I know how you feel.|,I know how you feel.,I know how you feel.
1,0,good luck mate.|,good luck mate.,good luck mate.
1,0,"We all are, and that's ok.|","We all are, and that's ok.","We all are, and that's ok."
1,0,Just do it. Don't think about it. Everything will be fine.|,Just do it. Don't think about it. Everything will be fine.,Just do it. Don't think about it. Everything will be fine.
1,0,not alone. PM me if you ever need someone to chat.|,not alone. PM me if you ever need someone to chat.,not alone. PM me if you ever need someone to chat.
1,0,"Well, that was a nice idea of your stepmom's. I'm sorry it didn't help--|","Well, that was a nice idea of your stepmom's. I'm sorry it didn't help--","Well, that was a nice idea of your stepmom's. I'm sorry it didn't help--"
1,0,*hug*|Best of luck!|,*hug*,Best of luck!
0,0,,,
1,0,Thats why i hated high school|Hang in there man.|,Thats why i hated high school,Thats why i hated high school
1,0,"Hang in there. Work on yourself. Do the things that make you happy, make you feel something, as long as they aren't harmful.|","Hang in there. Work on yourself. Do the things that make you happy, make you feel something, as long as they aren't harmful.","Hang in there. Work on yourself. Do the things that make you happy, make you feel something, as long as they aren't harmful."
1,0,I hope that you'll find a way around it!|,I hope that you'll find a way around it!,I hope that you'll find a way around it!
1,0,end it man! Go somewhere. Be on your own. Figure yourself out. nobody so broken that it cannot be fixed.|,end it man! Go somewhere. Be on your own. Figure yourself out. nobody so broken that it cannot be fixed.,end it man! Go somewhere. Be on your own. Figure yourself out. nobody so broken that it cannot be fixed.
1,0,We're here to help.|,We're here to help.,We're here to help.
0,0,,,
0,0,,,
1,0,"Definitely a daily struggle, but it seems like every day there's less and less reason to drag on.|","Definitely a daily struggle, but it seems like every day there's less and less reason to drag on.","Definitely a daily struggle, but it seems like every day there's less and less reason to drag on."
1,0,You are not alone in this tho.|I feel you|,You are not alone in this tho.,You are not alone in this tho.
0,0,,,
1,0,"stay positive, look ahead|","stay positive, look ahead","stay positive, look ahead"
1,0,Just keep treading.|,Just keep treading.,Just keep treading.
1,0,I know how it feels man|It sucks. terrible to hear|,I know how it feels man,It sucks. terrible to hear
0,0,,,
0,0,,,
0,0,,,
1,0,"I get it, the last thing you want to do is exercise, but if you will do anything to get out of it, just do it.|","I get it, the last thing you want to do is exercise, but if you will do anything to get out of it, just do it.","I get it, the last thing you want to do is exercise, but if you will do anything to get out of it, just do it."
1,0,Good for you! I hope that your day gets even better! :)|,Good for you! I hope that your day gets even better! :),Good for you! I hope that your day gets even better! :)
1,0,"Happy Birthday, I hope you had a good one.|I hope you can make it further on in life|try to take it step by step, but it those steps can hurt sometimes.|","Happy Birthday, I hope you had a good one.","try to take it step by step, but it those steps can hurt sometimes."
1,0,"take a lot of self introspection and time, however. Stay strong. Get better. Take baby steps. get there when ready.|","take a lot of self introspection and time, however. Stay strong. Get better. Take baby steps. get there when ready.","take a lot of self introspection and time, however. Stay strong. Get better. Take baby steps. get there when ready."
1,0,Ahw im so sorry for you|,Ahw im so sorry for you,Ahw im so sorry for you
1,0,Maybe we can help each other.|,Maybe we can help each other.,Maybe we can help each other.
1,0,I'm sorry your birthday is going less well than you hoped.|I'm open to talk whenever you like.|,I'm sorry your birthday is going less well than you hoped.,I'm sorry your birthday is going less well than you hoped.
1,0,"I know people that have gone the full way so FFS find something in you that you do actually like, fuck what other people think, and press forward my friend. You've got it in you.|","I know people that have gone the full way so FFS find something in you that you do actually like, fuck what other people think, and press forward my friend. You've got it in you.","I know people that have gone the full way so FFS find something in you that you do actually like, fuck what other people think, and press forward my friend. You've got it in you."
1,0,I would like to read and maybe help out if I can.|,I would like to read and maybe help out if I can.,I would like to read and maybe help out if I can.
1,0,I know.|,I know.,I know.
1,0,"Don't bother for anyone, but yourself. Focus on you, you and only you; forget about those who bring negativity to you.|","Don't bother for anyone, but yourself. Focus on you, you and only you; forget about those who bring negativity to you.","Don't bother for anyone, but yourself. Focus on you, you and only you; forget about those who bring negativity to you."
1,0,I'm here if you want to talk.|,I'm here if you want to talk.,I'm here if you want to talk.
1,0,It'll take time but it's all worth it. Allow yourself to rebuild.|,It'll take time but it's all worth it. Allow yourself to rebuild.,It'll take time but it's all worth it. Allow yourself to rebuild.
1,0,I kind of agree with you but doing all that requires an actual effort and energy|,I kind of agree with you but doing all that requires an actual effort and energy,I kind of agree with you but doing all that requires an actual effort and energy
1,0,its ok to be sad|,its ok to be sad,its ok to be sad
1,0,"t's natural to be afraid of things changing. But when you feel ready to, these changes are for the better.|","t's natural to be afraid of things changing. But when you feel ready to, these changes are for the better.","t's natural to be afraid of things changing. But when you feel ready to, these changes are for the better."
0,0,,,
0,0,,,
0,0,,,
1,0,Don't give up just yet!|,Don't give up just yet!,Don't give up just yet!
0,0,,,
0,0,,,
0,0,,,
1,0,Hope you start feeling better and life gets less awful|,Hope you start feeling better and life gets less awful,Hope you start feeling better and life gets less awful
1,0,"It will work out, things will get better but you have to try and make them better.|The truth is you're a loving caring compassionate kind person and deserves someone who wants you always|","It will work out, things will get better but you have to try and make them better.",The truth is you're a loving caring compassionate kind person and deserves someone who wants you always
1,0,"The key thing is to never give up on yourself because when you believe, there will be a way out of this.|","The key thing is to never give up on yourself because when you believe, there will be a way out of this.","The key thing is to never give up on yourself because when you believe, there will be a way out of this."
1,0,Hugs.|,Hugs.,Hugs.
1,0,Do you want to talk about what's going on?|,Do you want to talk about what's going on?,Do you want to talk about what's going on?
1,0,if you are so lonely it hurts it's still something.|,if you are so lonely it hurts it's still something.,if you are so lonely it hurts it's still something.
0,0,,,
1,0,Maybe one day things will become brighter for you|,Maybe one day things will become brighter for you,Maybe one day things will become brighter for you
0,0,,,
1,0,Also don't think you're not strong enough to cut yourself. Your strong because you haven't.|,Also don't think you're not strong enough to cut yourself. Your strong because you haven't.,Also don't think you're not strong enough to cut yourself. Your strong because you haven't.
1,0,There are people out there that care about u whether u see it or not.|,There are people out there that care about u whether u see it or not.,There are people out there that care about u whether u see it or not.
0,0,,,
1,0,I hope it works great for you though|,I hope it works great for you though,I hope it works great for you though
1,0,"Simply stay strong, however hard it may be.|","Simply stay strong, however hard it may be.","Simply stay strong, however hard it may be."
0,0,,,
1,0,u aren't alone|,u aren't alone,u aren't alone
1,0,"Photography, definitely. It will get you out in the world and expose you to so much in your pursuit of beauty and aesthetic. I don't know what you mean by|","Photography, definitely. It will get you out in the world and expose you to so much in your pursuit of beauty and aesthetic. I don't know what you mean by","Photography, definitely. It will get you out in the world and expose you to so much in your pursuit of beauty and aesthetic. I don't know what you mean by"
0,0,,,
0,0,,,
0,0,,,
1,0,Keep finding the funny edge to everything and you can cope with anything.|,Keep finding the funny edge to everything and you can cope with anything.,Keep finding the funny edge to everything and you can cope with anything.
0,0,,,
0,0,,,
1,0,It's good that you are spending quality time with your grandma. Our grandparents are only with us for so long.|,It's good that you are spending quality time with your grandma. Our grandparents are only with us for so long.,It's good that you are spending quality time with your grandma. Our grandparents are only with us for so long.
1,0,You are a strong human.|,You are a strong human.,You are a strong human.
1,0,"Just be ur self! Be true to who u r and wear what u want to wear, compare ur self to others because u will loose and forget who u r. ur life so live life to the best of ur ability and worry about what anyone else thinks. Be ur self because u r the only u|","Just be ur self! Be true to who u r and wear what u want to wear, compare ur self to others because u will loose and forget who u r. ur life so live life to the best of ur ability and worry about what anyone else thinks. Be ur self because u r the only u","Just be ur self! Be true to who u r and wear what u want to wear, compare ur self to others because u will loose and forget who u r. ur life so live life to the best of ur ability and worry about what anyone else thinks. Be ur self because u r the only u"
0,0,,,
1,0,That's awesome. Huge props to you!|,That's awesome. Huge props to you!,That's awesome. Huge props to you!
1,0,"Everything changes with or without you, be open to new experiences, there's more out there than what you want, you might not get what you want but if you try sometimes you get what you need|","Everything changes with or without you, be open to new experiences, there's more out there than what you want, you might not get what you want but if you try sometimes you get what you need","Everything changes with or without you, be open to new experiences, there's more out there than what you want, you might not get what you want but if you try sometimes you get what you need"
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
1,0,"I feel you. I just lost a battle on HS because of my stupid wifi connection and makes me want to die. Why am I so unlucky? Why always me and not others? I mean, it occasionally happens, but I struggle even on videogames now. It feels so fucking horrible to not be good in what you used to be good. Depression sucks. I feel you.|","I feel you. I just lost a battle on HS because of my stupid wifi connection and makes me want to die. Why am I so unlucky? Why always me and not others? I mean, it occasionally happens, but I struggle even on videogames now. It feels so fucking horrible to not be good in what you used to be good. Depression sucks. I feel you.","I feel you. I just lost a battle on HS because of my stupid wifi connection and makes me want to die. Why am I so unlucky? Why always me and not others? I mean, it occasionally happens, but I struggle even on videogames now. It feels so fucking horrible to not be good in what you used to be good. Depression sucks. I feel you."
1,0,I'm with you. Let's take it one day at a time.|,I'm with you. Let's take it one day at a time.,I'm with you. Let's take it one day at a time.
0,0,,,
1,0,I'm sorry you have to deal with that toxic kind of person.|,I'm sorry you have to deal with that toxic kind of person.,I'm sorry you have to deal with that toxic kind of person.
0,0,,,
1,0,I'm very sorry that happened to you - I know the pain of loving someone and not having them love you back|,I'm very sorry that happened to you - I know the pain of loving someone and not having them love you back,I'm very sorry that happened to you - I know the pain of loving someone and not having them love you back
1,0,"I hope you're doing well, OP. If you'll ever need somebody I'm just a chat away|","I hope you're doing well, OP. If you'll ever need somebody I'm just a chat away","I hope you're doing well, OP. If you'll ever need somebody I'm just a chat away"
0,0,,,
1,0,You probably look fine though|,You probably look fine though,You probably look fine though
0,0,,,
1,0,"I often feel the same. But you know, your parents are human beings too. They will eventually hurt you one day by saying something or doing something wrong... it's normal. But it is your family and they love you and you love them. So you can forgive them and try to understand what happened and why it happened.|They want to help you because you're their child. It's normal for them to help you and you don't have to pay them back for that. Don't be too hard on you. You seem like nice person ! Good luck|","I often feel the same. But you know, your parents are human beings too. They will eventually hurt you one day by saying something or doing something wrong... it's normal. But it is your family and they love you and you love them. So you can forgive them and try to understand what happened and why it happened.","I often feel the same. But you know, your parents are human beings too. They will eventually hurt you one day by saying something or doing something wrong... it's normal. But it is your family and they love you and you love them. So you can forgive them and try to understand what happened and why it happened."
0,0,,,
1,0,"your illness does not make you any less deserving of love, nor any harder to love.|i can talk about this for hours if you want me to, but it's important for any relationship you have to be healthy and not turn toxic. you are not a burden, you are not unlovable. at this point in your life people who you have close relations with have to be able to understand and support you. and you deserve that, and those people exist.|","your illness does not make you any less deserving of love, nor any harder to love.","i can talk about this for hours if you want me to, but it's important for any relationship you have to be healthy and not turn toxic. you are not a burden, you are not unlovable. at this point in your life people who you have close relations with have to be able to understand and support you. and you deserve that, and those people exist."
0,0,,,
0,0,,,
0,0,,,
1,0,"I'm sending you love and hugs through the wire even if it's only designed for 0 and 1, feel it!|","I'm sending you love and hugs through the wire even if it's only designed for 0 and 1, feel it!","I'm sending you love and hugs through the wire even if it's only designed for 0 and 1, feel it!"
1,0,Do you want to talk about it?|,Do you want to talk about it?,Do you want to talk about it?
0,0,,,
0,0,,,
1,0,"If you want to talk about it more or anything, feel free to ask anything.|","If you want to talk about it more or anything, feel free to ask anything.","If you want to talk about it more or anything, feel free to ask anything."
1,0,you'll get through it.|You're stronger than you think|Stay strong and don't give up.|You can do this|,you'll get through it.,You're stronger than you think
0,0,,,
0,0,,,
1,0,"not sure I see the problem as long as its consensual? But if it's something you want to change, sure, I can try to help.|","not sure I see the problem as long as its consensual? But if it's something you want to change, sure, I can try to help.","not sure I see the problem as long as its consensual? But if it's something you want to change, sure, I can try to help."
0,0,,,
0,0,,,
1,0,"You're a good man|I'd rather you live, personally.|",You're a good man,"I'd rather you live, personally."
0,0,,,
0,0,,,
0,0,,,
1,0,Killing yourself won't solve or change anything.|sorrounding yourself with the people you love which are not part of your family.|,Killing yourself won't solve or change anything.,sorrounding yourself with the people you love which are not part of your family.
1,0,Just keep practicing and never give up.|If you have the drive you will succeed eventually. You'll get better and better every day.|,Just keep practicing and never give up.,If you have the drive you will succeed eventually. You'll get better and better every day.
0,0,,,
0,0,,,
0,0,,,
1,0,I hope things start to feel a bit better and you get some relaxing in.|,I hope things start to feel a bit better and you get some relaxing in.,I hope things start to feel a bit better and you get some relaxing in.
0,0,,,
0,0,,,
1,0,"|Take control and only accept the good things YOU want in your life. Somebody calls you with some bullshit...hit the bullshit button (click) and keep on moving ahead. The same with real life. You don't HAVE to accept anything in your life you don't want to. It's your mind, control it or focus it on what you want to focus it on.|",,"Take control and only accept the good things YOU want in your life. Somebody calls you with some bullshit...hit the bullshit button (click) and keep on moving ahead. The same with real life. You don't HAVE to accept anything in your life you don't want to. It's your mind, control it or focus it on what you want to focus it on."
1,0,Your not worthless or a mistake. Your life matters a lot.|,Your not worthless or a mistake. Your life matters a lot.,Your not worthless or a mistake. Your life matters a lot.
1,0,so sorry for what pain you are in|it just makes me mad that anyone has to feel this way about themselves.|,so sorry for what pain you are in,it just makes me mad that anyone has to feel this way about themselves.
1,0,"I'll hear you out if you want,|","I'll hear you out if you want,","I'll hear you out if you want,"
0,0,,,
1,0,"I feel you, honestly beginning to wonder if college is really worth it|","I feel you, honestly beginning to wonder if college is really worth it","I feel you, honestly beginning to wonder if college is really worth it"
1,0,I read it. Oh my God me too.|,I read it. Oh my God me too.,I read it. Oh my God me too.
0,0,,,
1,0,I know how that feels man Im sorry|,I know how that feels man Im sorry,I know how that feels man Im sorry
1,0,I hope you're okay. There's always reason to fight even when it feels like there's nothing.|,I hope you're okay. There's always reason to fight even when it feels like there's nothing.,I hope you're okay. There's always reason to fight even when it feels like there's nothing.
0,0,,,
1,0,Know the feeling.|,Know the feeling.,Know the feeling.
0,0,,,
1,0,Feel free to Pm me|,Feel free to Pm me,Feel free to Pm me
1,0,I feel the same way|,I feel the same way,I feel the same way
0,0,,,
0,0,,,
0,0,,,
0,0,,,
0,0,,,
1,0,"you are not alone, no live no friends no job.|","you are not alone, no live no friends no job.","you are not alone, no live no friends no job."
0,0,,,
1,0,Dude don't say that man your family loves you|,Dude don't say that man your family loves you,Dude don't say that man your family loves you
0,0,,,
0,0,,,
1,0,wanna talk? msg me if ya want. im not gonna tell you what to do or why your life is not fucked. but im someone to talk to|,wanna talk? msg me if ya want. im not gonna tell you what to do or why your life is not fucked. but im someone to talk to,wanna talk? msg me if ya want. im not gonna tell you what to do or why your life is not fucked. but im someone to talk to
0,0,,,
1,0,I'm glad it worked for you|,I'm glad it worked for you,I'm glad it worked for you
0,0,,,
1,0,Hang in there.|,Hang in there.,Hang in there.
0,0,,,
1,0,"For what worth it probably mean much coming from a complete stranger but glad it failed, or the world would have just lost 1 more good person|","For what worth it probably mean much coming from a complete stranger but glad it failed, or the world would have just lost 1 more good person","For what worth it probably mean much coming from a complete stranger but glad it failed, or the world would have just lost 1 more good person"
1,0,Yess I feel you|,Yess I feel you,Yess I feel you
1,0,"Send me PM if you want to vent more or anything, you're not alone and you can survive this|","Send me PM if you want to vent more or anything, you're not alone and you can survive this","Send me PM if you want to vent more or anything, you're not alone and you can survive this"
0,0,,,
1,0,"*hug* Whatever the situation is that's causing you to feel this way, please remember to exercise compassion towards yourself.|","*hug* Whatever the situation is that's causing you to feel this way, please remember to exercise compassion towards yourself.","*hug* Whatever the situation is that's causing you to feel this way, please remember to exercise compassion towards yourself."
0,0,,,
1,0,"I know how you feel,|","I know how you feel,","I know how you feel,"
0,0,,,
0,0,,,
1,0,You can only drown your sorrows for so long before they explode outward - one way or another. I am happy to help any way I can.|,You can only drown your sorrows for so long before they explode outward - one way or another. I am happy to help any way I can.,You can only drown your sorrows for so long before they explode outward - one way or another. I am happy to help any way I can.
0,0,,,
0,0,,,
1,0,Don't be scared. Reaching out for help is what you have done with this post and it's small steps that count towards the big goal. Use an anonymous forum for a while to talk if that's what you need. When you feel ready to speak to a doctor please do|,Don't be scared. Reaching out for help is what you have done with this post and it's small steps that count towards the big goal. Use an anonymous forum for a while to talk if that's what you need. When you feel ready to speak to a doctor please do,Don't be scared. Reaching out for help is what you have done with this post and it's small steps that count towards the big goal. Use an anonymous forum for a while to talk if that's what you need. When you feel ready to speak to a doctor please do
0,0,,,
0,0,,,
0,0,,,
